regcode;sepa;name;name_before_quotes;name_in_quotes;name_after_quotes;without_quotes;regtype;regtype_text;type;type_text;registered;terminated;closed;address;index;addressid;region;city;atvk;reregistration_term
46101011021;LV97ZZZ46101011021;"Kuldīgas rajona zemnieku saimniecība ""VĪNZARI""";Kuldīgas rajona zemnieku saimniecība;VĪNZARI;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1993-04-06;2016-12-09;L;"Kuldīgas nov., Kabiles pag., ""Vīnzari""";3314;100012061;100015942;0;0625800;
40002090047;LV86ZZZ40002090047;"Sabiedrība ar ierobežotu atbildību ""INKAELS""";Sabiedrība ar ierobežotu atbildību;INKAELS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2002-04-18;2017-05-17;L;Rīga, Ulbrokas iela 44H;1021;105218281;0;100003003;0010000;
40103602679;LV43ZZZ40103602679;"SIA ""RP TRANSIT""";SIA;RP TRANSIT;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2012-11-01;2017-04-12;L;Rīga, Mazā Rencēnu iela 8;1073;101976802;0;100003003;0010000;
40003001510;LV67ZZZ40003001510;"Sabiedrība ar ierobežotu atbildību ""LATAGROTEHNIKA""";Sabiedrība ar ierobežotu atbildību;LATAGROTEHNIKA;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1991-04-19;2017-05-17;L;Rīga, Dzeņu iela 1 - 140;1021;111223181;0;100003003;0010000;
40003002215;LV44ZZZ40003002215;"Sabiedrība ar ierobežotu atbildību ""Agro-M""";Sabiedrība ar ierobežotu atbildību;Agro-M;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1991-04-26;2017-05-17;L;Rīga, Aleksandra Bieziņa iela 7 - 15;1029;111432340;0;100003003;0010000;
40002092298;LV31ZZZ40002092298;"IK ""VALRI""";IK;VALRI;"";0;K;Komercreģistrs;IK;Individuālais komersants;2002-10-01;; ;Rīga, Salnas iela 5 - 112;1021;113470507;0;100003003;0010000;
40003003691;LV59ZZZ40003003691;"SIA ""Reklāmas aģentūra MDR""";SIA;Reklāmas aģentūra MDR;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1991-05-14;2017-05-17;L;Siguldas nov., Sigulda, Atbrīvotāju iela 42;2150;105342501;100015380;100003591;0801615;
41502029923;"";"IK ""Creative studio""";IK;Creative studio;"";0;K;Komercreģistrs;IK;Individuālais komersants;2009-01-16;2012-07-12;L;Daugavpils, Piekrastes iela 35-6;5421;116631603;0;100003011;0050000;
41502030246;"";"IK ""KOBRA""";IK;KOBRA;"";0;K;Komercreģistrs;IK;Individuālais komersants;2009-03-20;2012-03-21;L;Daugavpils, 18. novembra iela 24-8;5401;116174987;0;100003011;0050000;
41502030373;"";"IK ""SIMBIOZ 44""";IK;SIMBIOZ 44;"";0;K;Komercreģistrs;IK;Individuālais komersants;2009-04-17;2012-10-23;L;Krāslavas nov., Krāslava, Tirgus iela 2-7;5601;110312888;100015315;100003261;0600201;
41502030725;"";"IK ""Dikris""";IK;Dikris;"";0;K;Komercreģistrs;IK;Individuālais komersants;2009-07-16;2012-06-22;L;Daugavpils, Jātnieku iela 81-27;5410;116201857;0;100003011;0050000;
40003080614;LV05ZZZ40003080614;"Valsts sabiedrība ar ierobežotu atbildību ""Latvijas Radio""";Valsts sabiedrība ar ierobežotu atbildību;Latvijas Radio;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1992-06-29;; ;Rīga, Doma laukums 8;1050;104221477;0;100003003;0010000;
40003468460;LV89ZZZ40003468460;"Sabiedrība ar ierobežotu atbildību ""Berģu riepas""";Sabiedrība ar ierobežotu atbildību;Berģu riepas;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1999-11-12;2017-05-17;L;Rīga, Brīvības gatve 437A;1024;101822768;0;100003003;0010000;
51503002631;LV80ZZZ51503002631;"Sabiedrība ar ierobežotu atbildību ""MONTAŽNIEKS""";Sabiedrība ar ierobežotu atbildību;MONTAŽNIEKS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1991-12-14;2019-11-08;L;Daugavpils, Stiklu iela 16;5404;102633214;0;100003011;0050000;
40203077231;LV60ZZZ40203077231;"Sabiedrība ar ierobežotu atbildību ""Kordeko""";Sabiedrība ar ierobežotu atbildību;Kordeko;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2017-06-22;; ;Rīga, Ēbelmuižas iela 28 - 47;1058;113686455;0;100003003;0010000;
40003673035;LV35ZZZ40003673035;"Sabiedrība ar ierobežotu atbildību ""EIROTEX""";Sabiedrība ar ierobežotu atbildību;EIROTEX;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2004-04-01;; ;Rīga, Vasku iela 14;1006;102016654;0;100003003;0010000;
40002175246;LV68ZZZ40002175246;IK Panākumu Platforma;IK;Panākumu Platforma;"";1;K;Komercreģistrs;IK;Individuālais komersants;2015-09-04;; ;Rīga, Patversmes iela 30 k-2 - 19;1005;113156765;0;100003003;0010000;
40002175250;LV57ZZZ40002175250;AlfaTours.lv IK;"";AlfaTours.lv;IK;1;K;Komercreģistrs;IK;Individuālais komersants;2015-09-04;; ;Tukuma nov., Tukums, Kuldīgas iela 70 - 52;3104;110603513;100016261;100003671;0900201;
40103786022;LV80ZZZ40103786022;"Sabiedrība ar ierobežotu atbildību ""PAKISTAN KEBAB""";Sabiedrība ar ierobežotu atbildību;PAKISTAN KEBAB;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2014-05-07;2019-09-20;L;Rīga, Kalpaka bulvāris 12A;1010;104531315;0;100003003;0010000;
40003946025;LV44ZZZ40003946025;"SIA ""SVĪRES""";SIA;SVĪRES;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2007-08-09;; ;Rīga, Spilves iela 4;1055;105762833;0;100003003;0010000;
40003958185;LV69ZZZ40003958185;"SIA ""Auto Online""";SIA;Auto Online;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2007-09-27;; ;Rīga, Kārļa Ulmaņa gatve 90;1046;105181264;0;100003003;0010000;
40103200138;LV91ZZZ40103200138;"SIA ""Drumlin Venture""";SIA;Drumlin Venture;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2008-11-07;2020-03-20;L;Rīga, Ganību dambis 31;1005;101889258;0;100003003;0010000;
59501012341;LV35ZZZ59501012341;"Cēsu rajona Raiskuma pagasta zemnieku saimniecība ""MEŽMALIEŠI""";Cēsu rajona Raiskuma pagasta zemnieku saimniecība;MEŽMALIEŠI;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1992-06-05;2017-05-17;L;"Pārgaujas nov., Raiskuma pag., ""Mežmalieši""";4154;103849576;100016085;0;0427400;
40003490118;LV39ZZZ40003490118;"SIA ""LORETI""";SIA;LORETI;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2000-04-11;2016-06-14;L;Rīga, Zilupes iela 6 - 20;1019;114233958;0;100003003;0010000;
40103304094;LV71ZZZ40103304094;"Sabiedrība ar ierobežotu atbildību ""EMERTONS""";Sabiedrība ar ierobežotu atbildību;EMERTONS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2010-07-02;2017-04-27;L;Rīga, Zemitāna iela 6;1012;101113000;0;100003003;0010000;
50008083271;LV25ZZZ50008083271;"""GAPYRING""";"";GAPYRING;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2004-07-07;; ;Daugavpils, Vienības iela 11 - 22;5401;116592872;0;100003011;0050000;
40103006764;LV67ZZZ40103006764;"Sabiedrība ar ierobežotu atbildību ""BAGOSS""";Sabiedrība ar ierobežotu atbildību;BAGOSS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1991-04-30;2017-12-15;L;Rīga, Biķernieku iela 121;1021;101820877;0;100003003;0010000;
50102029051;LV94ZZZ50102029051;"V.Ruitula individuālais uzņēmums ""VLADISLAVS""";V.Ruitula individuālais uzņēmums;VLADISLAVS;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1994-12-19;; ;Ķekavas nov., Ķekavas pag., Valdlauči, Jaunatnes iela 7 - 60;1076;117842810;100016470;0;"";
40002047769;LV96ZZZ40002047769;"Podgornija daudznozaru individuālais uzņēmums ""PAKALNS PV""";Podgornija daudznozaru individuālais uzņēmums;PAKALNS PV;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1996-04-08;; ;Ķekavas nov., Ķekavas pag., Valdlauči, Jaunatnes iela 7 - 2;1076;117842232;100016470;0;"";
44102024383;LV09ZZZ44102024383;"""OZOLIŅI ZL"" IK";"";OZOLIŅI ZL;IK;0;K;Komercreģistrs;IK;Individuālais komersants;2004-07-09;; ;"Siguldas nov., Lēdurgas pag., Lode, ""Ozoliņi""";4012;102715277;100016768;0;0665600;
40003936120;LV50ZZZ40003936120;"Sabiedrība ar ierobežotu atbildību ""METAL LAND""";Sabiedrība ar ierobežotu atbildību;METAL LAND;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2007-07-04;; ;Ropažu nov., Stopiņu pag., Dreiliņi, Kļavu iela 5;2130;104677481;100016784;0;0809600;
44102024379;LV20ZZZ44102024379;"""J. ROZĪTIS"" IK";"";J. ROZĪTIS;IK;0;K;Komercreģistrs;IK;Individuālais komersants;2004-07-06;; ;Smiltenes nov., Raunas pag., Rozes, Saules iela 10 - 15;4131;115615458;100016735;0;0427776;
57404002711;LV78ZZZ57404002711;"Zemnieku saimniecība ""KAKTIŅI""";Zemnieku saimniecība;KAKTIŅI;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1992-05-06;; ;"Ogres nov., Suntažu pag., ""Kaktiņi""";"";100013127;100016688;0;0748800;
40103349056;LV52ZZZ40103349056;"SIA ""TOOLPLAST""";SIA;TOOLPLAST;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2010-11-26;2016-06-14;L;"Ropažu nov., Mucenieki, ""Saimnieki""";2137;103202236;100015444;0;0808400;
50103008911;LV42ZZZ50103008911;"SIA ""Astra-Ž""";SIA;Astra-Ž;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1991-05-14;2017-12-15;L;Rīga, Kaņiera iela 18 - 86;1063;112371370;0;100003003;0010000;
50003686031;LV27ZZZ50003686031;"Sabiedrība ar ierobežotu atbildību ""RAVIKO""";Sabiedrība ar ierobežotu atbildību;RAVIKO;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2004-06-18;2018-05-09;L;Siguldas nov., Sigulda, Tālavas iela 21;2150;102661050;100015380;100003591;0801615;
40103777034;LV62ZZZ40103777034;"Sabiedrība ar ierobežotu atbildību ""AMIENS""";Sabiedrība ar ierobežotu atbildību;AMIENS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2014-04-04;2019-02-13;L;Rīga, Jaunciema gatve 79 - 61;1024;111573963;0;100003003;0010000;
40002019534;;"Ogres Ī.Paegles skaistumkopšanas salons individuālais uzņēmums ""SALONS RUTTE""";Ogres Ī.Paegles skaistumkopšanas salons individuālais uzņēmums;SALONS RUTTE;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1994-06-16;2013-12-14;L;Ogres nov., Ogre, Rīgas iela 84;5001;101364545;100015356;100003470;0740201;
40003176183;LV36ZZZ40003176183;"Sabiedrība ar ierobežotu atbildību ""I.B.-94""";Sabiedrība ar ierobežotu atbildību;I.B.-94;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1994-01-26;2019-09-30;L;Rīga, Smilgu iela 7;1024;101994757;0;100003003;0010000;
44103023718;LV66ZZZ44103023718;"SIA ""MADAGA""";SIA;MADAGA;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2001-07-03;2015-12-03;L;Limbažu nov., Limbaži, Zāles iela 3;4001;101436218;100015975;100003358;0660100;
40103707380;LV84ZZZ40103707380;"Sabiedrība ar ierobežotu atbildību ""FRIENDLY""";Sabiedrība ar ierobežotu atbildību;FRIENDLY;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2013-09-04;; ;Rīga, Avotu iela 13;1011;101858955;0;100003003;0010000;
40003386450;LV43ZZZ40003386450;"Sabiedrība ar ierobežotu atbildību ""INTERNATIONAL CORRESPONDENCE COURSE""";Sabiedrība ar ierobežotu atbildību;INTERNATIONAL CORRESPONDENCE COURSE;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1998-03-25;2019-09-30;L;Rīga, Meža iela 4;1048;101950634;0;100003003;0010000;
40003398356;LV39ZZZ40003398356;"Sabiedrība ar ierobežotu atbildību ""DENSI""";Sabiedrība ar ierobežotu atbildību;DENSI;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1998-06-15;2014-10-06;L;Rīga, Višķu iela 15-16;1057;113370838;0;100003003;0010000;
40002162970;LV71ZZZ40002162970;IK Andrejs Zablockis;IK Andrejs Zablockis;"";"";0;K;Komercreģistrs;IK;Individuālais komersants;2011-12-19;; ;Rīga, Ulbrokas iela 5 - 30;1021;113296566;0;100003003;0010000;
45403004448;"";"Jēkabpils rajona Kūku pagasta pašvaldības uzņēmums ""DRIKSNA""";Jēkabpils rajona Kūku pagasta pašvaldības uzņēmums;DRIKSNA;"";0;U;Uzņēmumu reģistra žurnāls;PSV;Pašvaldības uzņēmums;1994-12-20;2003-06-03;L;"Jēkabpils rajons, Kūku pagasts, ""Kūkas""";5222;100011718;0;0;0567000;
45403004683;"";"Jēkabpils rajona sabiedrība ar ierobežotu atbildību ""J.Č.""";Jēkabpils rajona sabiedrība ar ierobežotu atbildību;J.Č.;"";0;U;Uzņēmumu reģistra žurnāls;SIA;Sabiedrība ar ierobežotu atbildību;1995-05-26;2003-05-19;L;Jēkabpils rajons, Viesīte, Paula Stradiņa iela 12;5237;100357038;0;100003253;0561615;
40003465197;LV17ZZZ40003465197;"Sabiedrība ar ierobežotu atbildību ""SMECERIS""";Sabiedrība ar ierobežotu atbildību;SMECERIS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1999-10-21;2019-09-30;L;Garkalnes nov., Suži, Kapteiņa iela 11;1024;104073213;100015516;0;0806000;
40103447380;LV97ZZZ40103447380;"SIA ""VN Capitals""";SIA;VN Capitals;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2011-08-15;2019-01-14;L;Rīga, Vecā Buļļu iela 27;1055;101823087;0;100003003;0010000;
45402011724;"";J.Platovas IK;J.Platovas IK;"";"";0;K;Komercreģistrs;IK;Individuālais komersants;2002-08-05;2008-07-18;L;Jēkabpils, Meža iela 8-6;5201;110352263;0;100003237;0560100;
40003512472;;"SIA ""BALTIC CHIP""";SIA;BALTIC CHIP;"";0;U;Uzņēmumu reģistra žurnāls;SIA;Sabiedrība ar ierobežotu atbildību;2000-10-05;2008-05-23;L;Ogres rajons, Lielvārde, Raiņa iela 9b-23;5070;110396304;0;100003501;0741413;
40103308005;;"Sabiedrība ar ierobežotu atbildību ""Compex""";Sabiedrība ar ierobežotu atbildību;Compex;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2010-07-20;2013-12-14;L;Rīga, Antonijas iela 7-1;1010;118704053;0;100003003;0010000;
48502008198;LV15ZZZ48502008198;"IK ""ILZE STŪRE""";IK;ILZE STŪRE;"";0;K;Komercreģistrs;IK;Individuālais komersants;2004-07-13;; ;Dobeles nov., Dobele, Uzvaras iela 10B - 17;3701;110689394;100015813;100003198;0460100;
40203077994;LV23ZZZ40203077994;SIA Reliable Partner;SIA;Reliable Partner;"";1;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2017-06-28;; ;Rīga, Ilūkstes iela 4 - 15;1082;112657244;0;100003003;0010000;
40203035613;LV98ZZZ40203035613;"SIA ""VR TOUR""";SIA;VR TOUR;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2016-11-29;; ;Rīga, Prūšu iela 46 - 41B;1057;119344457;0;100003003;"";
40002154460;LV48ZZZ40002154460;"IK ""JULIJ""";IK;JULIJ;"";0;K;Komercreģistrs;IK;Individuālais komersants;2010-04-16;2016-06-14;L;Rīga, Dzirciema iela 67 - 21;1055;111655487;0;100003003;0010000;
40103323004;LV12ZZZ40103323004;"Sabiedrība ar ierobežotu atbildību ""Europress""";Sabiedrība ar ierobežotu atbildību;Europress;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2010-09-16;2017-04-27;L;Rīga, Lāčplēša iela 41A;1011;104982890;0;100003003;0010000;
40003930683;LV88ZZZ40003930683;"Sabiedrība ar ierobežotu atbildību ""MIKROLAT""";Sabiedrība ar ierobežotu atbildību;MIKROLAT;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2007-06-12;2017-04-27;L;Rīga, Carnikavas iela 3C;1034;105105008;0;100003003;0010000;
40103445089;LV68ZZZ40103445089;"Sabiedrība ar ierobežotu atbildību ""hop.lv""";Sabiedrība ar ierobežotu atbildību;hop.lv;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2011-08-08;; ;Ķekavas nov., Ķekavas pag., Vimbukrogs, Dīķu iela 8;2123;104907314;100015950;0;0800870;
40103465992;LV33ZZZ40103465992;"Sabiedrība ar ierobežotu atbildību ""ITK GRUPA""";Sabiedrība ar ierobežotu atbildību;ITK GRUPA;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2011-10-04;2018-05-09;L;Limbažu nov., Limbaži, Ganību iela 1 - 2;4001;110051561;100015975;100003358;0660201;
40103448511;LV18ZZZ40103448511;"Sabiedrība ar ierobežotu atbildību ""Elfa Baltic""";Sabiedrība ar ierobežotu atbildību;Elfa Baltic;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2011-08-17;2019-01-14;L;Rīga, Dzirciema iela 35 - 60;1083;111428734;0;100003003;0010000;
40103895543;LV58ZZZ40103895543;"SIA ""RS & CO""";SIA;RS & CO;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2015-05-05;2019-01-14;L;Rīga, Ludzas iela 40 - 4;1003;112929567;0;100003003;0010000;
40003989931;;"Sabiedrība ar ierobežotu atbildību ""MOZIS""";Sabiedrība ar ierobežotu atbildību;MOZIS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2008-02-04;2012-10-23;L;Ventspils, Lielais prospekts 39-16;3601;115166902;0;100003060;0270000;
40103465649;LV79ZZZ40103465649;"SIA ""VN Space""";SIA;VN Space;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2011-10-03;2019-01-14;L;Rīga, Vecā Buļļu iela 27;1055;101823087;0;100003003;0010000;
50103529481;LV49ZZZ50103529481;"SIA ""NST""";SIA;NST;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2012-03-30;2017-04-12;L;Rīga, Nīcgales iela 46 k-1 - 42;1035;112307426;0;100003003;0010000;
40008083477;LV54ZZZ40008083477;"""BUDO-SADRAUDZĪBA""";"";BUDO-SADRAUDZĪBA;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2004-07-16;; ;Rīga, Kurzemes prospekts 164 - 39;1029;113018043;0;100003003;0010000;
40103769516;LV27ZZZ40103769516;SIA Con & Sol;SIA;Con & Sol;"";1;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2014-03-14;2015-12-03;L;Rīga, Siguldas prospekts 19A;1014;103000708;0;100003003;0010000;
40002184126;LV92ZZZ40002184126;VITALIILOLUKASEVYCH IK;"";VITALIILOLUKASEVYCH;IK;1;K;Komercreģistrs;IK;Individuālais komersants;2019-01-09;; ;Bauskas nov., Iecava, Cēsnieku iela 37;3913;101601537;100016575;100003784;0406400;
40203055910;LV32ZZZ40203055910;"SIA ""Mustad Autoline""";SIA;Mustad Autoline;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2017-03-13;; ;Jelgava, Krišjāņa Barona iela 40A;3001;102942390;0;100003028;0090000;
40203067708;LV34ZZZ40203067708;"SIA ""B73""";SIA;B73;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2017-05-09;; ;Rīga, Teātra iela 4 - 7;1050;118261116;0;100003003;0010000;
40008087286;;"""MĀJA 4""";"";MĀJA 4;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2004-12-22;2013-12-14;L;Rīga, Jēkabpils iela 4-25;1003;111234707;0;100003003;0010000;
40103749755;LV74ZZZ40103749755;"Sabiedrība ar ierobežotu atbildību ""Aģentūra KPP""";Sabiedrība ar ierobežotu atbildību;Aģentūra KPP;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2014-01-20;2017-04-12;L;Rīga, Krišjāņa Valdemāra iela 20 - 12;1010;118370663;0;100003003;0010000;
40003127883;LV68ZZZ40003127883;Baltic International Bank SE;"";Baltic International Bank;SE;1;K;Komercreģistrs;SE;Eiropas komercsabiedrība;1993-05-03;; ;Rīga, Kalēju iela 43;1050;101907600;0;100003003;0010000;
40002166262;LV39ZZZ40002166262;"IK ""SV VV""";IK;SV VV;"";0;K;Komercreģistrs;IK;Individuālais komersants;2012-11-20;2016-06-14;L;Rīga, Kūdras iela 6 - 1;1083;113034837;0;100003003;0010000;
40002132675;LV35ZZZ40002132675;"""Ozolzīles plus"" IK";"";Ozolzīles plus;IK;0;K;Komercreģistrs;IK;Individuālais komersants;2008-01-10;2014-10-06;L;Rīga, Nometņu iela 64;1002;101124995;0;100003003;0010000;
40003727338;LV09ZZZ40003727338;"SIA ""IN VERSO""";SIA;IN VERSO;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2005-02-10;2017-05-17;L;Rīga, Skolas iela 30 - 21;1010;113864315;0;100003003;0010000;
40002069287;LV43ZZZ40002069287;"IK ""TANITA""";IK;TANITA;"";0;K;Komercreģistrs;IK;Individuālais komersants;1997-12-04;; ;Rīga, Gramzdas iela 17 - 56;1029;113931421;0;100003003;0010000;
40008083551;LV93ZZZ40008083551;"FONDS ""Sakaru pasaule""";FONDS;Sakaru pasaule;"";0;B;Biedrību un nodibinājumu reģistrs;NOD;Nodibinājums;2004-07-20;; ;Rīga, Meža iela 4A;1048;101950642;0;100003003;0010000;
43603053700;LV88ZZZ43603053700;"SIA ""SIMS.O""";SIA;SIMS.O;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2012-05-24;2015-12-03;L;Jelgava, Kalnciema ceļš 120;3002;101766102;0;100003028;0090000;
40103740898;LV11ZZZ40103740898;"Sabiedrība ar ierobežotu atbildību ""TADA""";Sabiedrība ar ierobežotu atbildību;TADA;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2013-12-12;; ;Rīga, Brīvības iela 141 - 13;1012;111851533;0;100003003;0010000;
40002043199;LV05ZZZ40002043199;"M.Strautmaņa individuālais daudznozaru uzņēmums ""MĀRIS""";M.Strautmaņa individuālais daudznozaru uzņēmums;MĀRIS;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1995-12-29;; ;Rīga, Dzirnavu iela 17 - 3;1010;111536138;0;100003003;0010000;
40103932784;LV53ZZZ40103932784;"""vApe-R"" SIA";"";vApe-R;SIA;0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2015-09-23;2019-09-20;L;Rīga, Baltā iela 1B;1055;105807560;0;100003003;0010000;
46102001302;LV75ZZZ46102001302;"Individuālais uzņēmums BEHMANIS-BERGMANIS ""JUPĪTERS""";Individuālais uzņēmums BEHMANIS-BERGMANIS;JUPĪTERS;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1994-03-23;2017-05-17;L;Skrundas nov., Skrunda, Lielā iela 10;3326;101480977;100016220;100003294;0621009;
44102007805;LV57ZZZ44102007805;"Z.Trauberga individuālais uzņēmums ""ZET""";Z.Trauberga individuālais uzņēmums;ZET;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1994-04-25;2017-05-17;L;Priekuļu nov., Priekuļu pag., Priekuļi, Selekcijas iela 18 - 17;4126;115642122;100016124;0;0427200;
40003794659;LV25ZZZ40003794659;"SIA ""ENTREE""";SIA;ENTREE;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2006-01-10;; ;Rīga, Miera iela 29 - 3;1001;112600113;0;100003003;0010000;
44103118489;LV12ZZZ44103118489;"Sabiedrība ar ierobežotu atbildību ""MZAB""";Sabiedrība ar ierobežotu atbildību;MZAB;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2018-09-04;; ;Rīga, Mazā Krasta iela 39 - 26;1003;112392031;0;100003003;0010000;
47101012365;LV42ZZZ47101012365;"Sarkaņu pagasta I.Jansona zemnieku saimniecība ""VIDUS-MAČKRIEVIŅI""";Sarkaņu pagasta I.Jansona zemnieku saimniecība;VIDUS-MAČKRIEVIŅI;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1993-07-12;2017-06-29;L;"Madonas nov., Sarkaņu pag., ""Vidus-Mačkrieviņi""";4870;100012945;100016003;0;0709000;
