regcode;sepa;name;name_before_quotes;name_in_quotes;name_after_quotes;without_quotes;regtype;regtype_text;type;type_text;registered;terminated;closed;address;index;addressid;region;city;atvk;reregistration_term
40103487561;LV58ZZZ40103487561;"Sabiedrība ar ierobežotu atbildību ""TSC Auto Zemgale""";Sabiedrība ar ierobežotu atbildību;TSC Auto Zemgale;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2011-12-02;2015-02-13;L;Rīga, Slokas iela 217-10;1069;113417577;0;100003003;0010000;
40008082043;LV69ZZZ40008082043;"Radošā apvienība ""Blue door""";Radošā apvienība;Blue door;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2004-04-30;; ;Rīga, Rusova iela 32 - 67;1026;113927317;0;100003003;0010000;
41501016090;LV17ZZZ41501016090;"Laucesas pagasta zemnieku saimniecība ""Zvirbulīši""";Laucesas pagasta zemnieku saimniecība;Zvirbulīši;"";0;U;Uzņēmumu reģistra žurnāls;ZEM;Zemnieku saimniecība;1995-01-24;; ;Daugavpils, Vaļņu iela 4C;5401;105183934;0;100003011;"";
40003179885;;"Sabiedrība ar ierobežotu atbildību ""Baltic Park""";Sabiedrība ar ierobežotu atbildību;Baltic Park;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1994-02-15;2013-12-20;L;Rīga, Brīvības bulvāris 30-2;1050;117821024;0;100003003;0010000;
54102031921;LV24ZZZ54102031921;"IK ""ILSO""";IK;ILSO;"";0;K;Komercreģistrs;IK;Individuālais komersants;2009-01-15;; ;Cēsu nov., Cēsis, Ziedu iela 1 - 12;4101;110963953;100015774;100003157;0420100;
40103283214;LV67ZZZ40103283214;"SIA ""VICASA""";SIA;VICASA;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2010-03-30;2019-01-14;L;Rīga, Jūrkalnes iela 87 - 37;1029;117488467;0;100003003;0010000;
40103625313;LV25ZZZ40103625313;"SIA ""MB-CARS""";SIA;MB-CARS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2013-01-15;2015-06-09;L;Tukuma nov., Tukums, Talsu iela 8-5;3101;110534821;100016261;100003671;0900201;
42103032549;;"SIA ""IBA BALTIC""";SIA;IBA BALTIC;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2004-06-15;2013-12-27;L;Rīga, Vienības gatve 186a-1004.birojs;1058;104776671;0;100003003;0010000;
40003656707;LV26ZZZ40003656707;"SIA ""DENT DI""";SIA;DENT DI;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2003-12-09;; ;Rīga, Zirņu iela 8 - 60;1013;117475916;0;100003003;0010000;
40103971936;LV55ZZZ40103971936;"SIA ""Birds of Paradise""";SIA;Birds of Paradise;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2016-02-24;; ;Rīga, Detlava Brantkalna iela 4 - 1;1082;111568270;0;100003003;0010000;
40103633753;LV95ZZZ40103633753;"SIA ""MT ZOO""";SIA;MT ZOO;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2013-02-06;2017-05-19;L;Rīga, Kastrānes iela 2A - 19;1039;113077218;0;100003003;0010000;
40203327214;LV70ZZZ40203327214;SIA Personīgais mājas pārvaldnieks;SIA;Personīgais mājas pārvaldnieks;"";1;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2021-06-19;; ;"Mārupes nov., Mārupes pag., ""Ozolkalni""";2167;104923103;100016583;0;0807600;
40103415582;LV96ZZZ40103415582;"Sabiedrība ar ierobežotu atbildību ""MOONSEA""";Sabiedrība ar ierobežotu atbildību;MOONSEA;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2011-05-12;; ;"Siguldas nov., Mores pag., ""Eglene""";2170;103971511;100016768;0;"";
40002075141;LV95ZZZ40002075141;"Rīgas pilsētas Luņeikina individuālais komerciālais uzņēmums ""MARGOS PLUS""";Rīgas pilsētas Luņeikina individuālais komerciālais uzņēmums;MARGOS PLUS;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1998-07-29;2018-04-24;L;Rīga, Ostas prospekts 6 - 14;1034;112208902;0;100003003;0010000;
40002100311;LV87ZZZ40002100311;"IK ""Taurupes aptieka""";IK;Taurupes aptieka;"";0;K;Komercreģistrs;IK;Individuālais komersants;2003-12-16;; ;"Ogres nov., Taurupes pag., ""Pagastmāja""";5064;100013135;100016688;0;0749200;
50103594871;LV16ZZZ50103594871;"SIA ""Aluna Bio""";SIA;Aluna Bio;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2012-10-10;2019-01-14;L;Rīga, Elizabetes iela 9 - 3;1010;111633726;0;100003003;0010000;
50103216821;;"Sabiedrība ar ierobežotu atbildību ""Kvazi Pizza""";Sabiedrība ar ierobežotu atbildību;Kvazi Pizza;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2009-02-25;2013-12-27;L;Tukuma nov., Tukums, Rožu iela 20A;3101;104593497;100016261;100003671;0900100;
49202001325;LV42ZZZ49202001325;"Brūveļa individuālais uzņēmums ""ELĪNA""";Brūveļa individuālais uzņēmums;ELĪNA;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1992-08-15;2015-09-14;L;Tukuma nov., Tukums, Ausekļa iela 22;3101;101203327;100016261;100003671;0900100;
40003480923;LV81ZZZ40003480923;"SIA ""DAUGAVA VF""";SIA;DAUGAVA VF;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2000-02-16;2015-09-14;L;Rīga, Melnsila iela 21-31;1046;112833061;0;100003003;0010000;
40103434846;LV82ZZZ40103434846;"Sabiedrība ar ierobežotu atbildību ""NARDO TRANS""";Sabiedrība ar ierobežotu atbildību;NARDO TRANS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2011-07-07;2016-12-09;L;Garkalnes nov., Suži, Pulkveža iela 65;1024;104074594;100015516;0;0806000;
40103870893;LV91ZZZ40103870893;"Sabiedrība ar ierobežotu atbildību ""Bondžero""";Sabiedrība ar ierobežotu atbildību;Bondžero;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2015-02-13;2017-05-19;L;Rīga, Kastrānes iela 2A - 19;1039;113077218;0;100003003;0010000;
40103680461;LV76ZZZ40103680461;"Sabiedrība ar ierobežotu atbildību ""BODENO""";Sabiedrība ar ierobežotu atbildību;BODENO;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2013-06-11;2017-05-19;L;Rīga, Kastrānes iela 2A - 19;1039;113077218;0;100003003;0010000;
40003921040;LV04ZZZ40003921040;"SIA ""BBCD Group""";SIA;BBCD Group;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2007-05-08;2017-05-19;L;Rīga, Kastrānes iela 2A - 19;1039;113077218;0;100003003;0010000;
40103766971;LV66ZZZ40103766971;"Sabiedrība ar ierobežotu atbildību ""AZ Akas""";Sabiedrība ar ierobežotu atbildību;AZ Akas;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2014-03-07;2017-05-19;L;Rīga, Kastrānes iela 2A - 19;1039;113077218;0;100003003;0010000;
40103633503;LV55ZZZ40103633503;"SIA ""APPLE WORLD""";SIA;APPLE WORLD;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2013-02-05;2017-05-19;L;Rīga, Kastrānes iela 2A - 19;1039;113077218;0;100003003;0010000;
40103728518;LV09ZZZ40103728518;"SIA ""AMSO GGH""";SIA;AMSO GGH;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2013-11-05;2017-05-19;L;Rīga, Kastrānes iela 2A - 19;1039;113077218;0;100003003;0010000;
40008211983;LV82ZZZ40008211983;"Patērētāju tiesību aizstāvības biedrība ""Salaspils mājoklis"" (Salaspils daudzdzīvokļu māju vecāko apvienība)";Patērētāju tiesību aizstāvības biedrība;Salaspils mājoklis;(Salaspils daudzdzīvokļu māju vecāko apvienība);0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2013-06-27;; ;Salaspils nov., Salaspils, Ziemeļu iela 6 - 15;2169;110509726;100015485;100003575;0801211;
50203327771;LV04ZZZ50203327771;SIA LOG24;SIA;LOG24;"";1;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2021-06-22;; ;Rīga, Krišjāņa Valdemāra iela 149 - 5;1013;117850192;0;100003003;"";
40002083721;LV71ZZZ40002083721;"IK ""Saflora""";IK;Saflora;"";0;K;Komercreģistrs;IK;Individuālais komersants;1999-12-01;; ;Tukuma nov., Tukums, Talsu iela 41 k-1 - 4;3101;114562631;100016710;100003671;0900100;
40103520476;LV67ZZZ40103520476;"Akciju sabiedrība ""Euro Rail Trans""";Akciju sabiedrība;Euro Rail Trans;"";0;K;Komercreģistrs;AS;Akciju sabiedrība;2012-03-07;; ;Rīga, Andrejostas iela 29;1045;105239473;0;100003003;0010000;
40008211945;LV41ZZZ40008211945;Pagalmi;"";Pagalmi;"";1;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2013-06-26;; ;Rīga, Ģertrūdes iela 93 - 18;1009;111304177;0;100003003;0010000;
50002100351;LV12ZZZ50002100351;"IK ""SANDRAS ALKSNES BIROJS""";IK;SANDRAS ALKSNES BIROJS;"";0;K;Komercreģistrs;IK;Individuālais komersants;2003-12-18;; ;Rīga, Krāsotāju iela 21 - 16;1009;112091338;0;100003003;0010000;
40203220592;LV98ZZZ40203220592;SIA Preču marķēšana;SIA;Preču marķēšana;"";1;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2019-07-16;; ;Aizkraukles nov., Aizkraukle, Vītolu iela 430;5101;103452754;100015307;100003077;0320201;
40103646781;LV61ZZZ40103646781;SIA Golddigger;SIA;Golddigger;"";1;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2013-03-11;2015-06-05;L;"Olaines nov., Olaines pag., Medemciems, ""VEF-Baloži 447""";2127;106062796;100016077;0;0801080;
40003483737;LV54ZZZ40003483737;"Sabiedrība ar ierobežotu atbildību ""NVK DIZAINS""";Sabiedrība ar ierobežotu atbildību;NVK DIZAINS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2000-03-03;2015-12-04;L;Mārupes nov., Mārupe, Gaujas iela 5A;2167;103762906;100016028;0;0807600;
40002166525;;"IK ""BI VV""";IK;BI VV;"";0;K;Komercreģistrs;IK;Individuālais komersants;2012-11-27;2013-08-16;L;Rīga, Dammes iela 22-20;1069;111429213;0;100003003;0010000;
40002053591;LV42ZZZ40002053591;"Individuālais komersants ""CAREVS""";Individuālais komersants;CAREVS;"";0;K;Komercreģistrs;IK;Individuālais komersants;1996-08-02;2016-12-09;L;Rīga, Čiekurkalna 7. šķērslīnija 12A - 8;1026;111135726;0;100003003;0010000;
40103146382;LV92ZZZ40103146382;"Sabiedrība ar ierobežotu atbildību ""SPRINGS-95""";Sabiedrība ar ierobežotu atbildību;SPRINGS-95;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1994-12-19;2016-12-09;L;Rīga, Jasmuižas iela 10 - 147;1021;112224170;0;100003003;0010000;
40003871483;LV25ZZZ40003871483;"Sabiedrība ar ierobežotu atbildību ""OKL Būve""";Sabiedrība ar ierobežotu atbildību;OKL Būve;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2006-11-03;2018-04-24;L;Rīga, Prūšu iela 21 k-2 - 57;1057;113330281;0;100003003;0010000;
40003587161;LV42ZZZ40003587161;"Sabiedrība ar ierobežotu atbildību ""OLMI""";Sabiedrība ar ierobežotu atbildību;OLMI;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2002-04-04;2018-04-24;L;Rīga, Tīnūžu iela 3 - 37;1021;113257598;0;100003003;0010000;
54103065111;;"SIA ""CASSIOPIJA""";SIA;CASSIOPIJA;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2011-03-01;2013-12-28;L;Valmiera, Brīvības iela 23;4201;101172562;0;100003735;0250000;
50102008011;LV45ZZZ50102008011;"Kušķa M.R. individuālais uzņēmums firma ""LATIMEKS""";Kušķa M.R. individuālais uzņēmums firma;LATIMEKS;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1991-11-15;; ;Rīga, Mūkusalas iela 35A - 9;1004;112807374;0;100003003;"";
40102007137;LV37ZZZ40102007137;"A.Jefimova individuālais uzņēmums ""ROS""";A.Jefimova individuālais uzņēmums;ROS;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1991-10-26;; ;Rīga, Hermaņa iela 9A - 1;1002;111606450;0;100003003;"";
41203060465;LV95ZZZ41203060465;"AS ""ANNO VIVA""";AS;ANNO VIVA;"";0;K;Komercreģistrs;AS;Akciju sabiedrība;2017-04-26;2018-12-27;L;Kuldīgas nov., Kuldīga, Kalna iela 14 - 1;3301;110928002;100015942;100003286;0620201;
48503028045;LV21ZZZ48503028045;Profix Builders SIA;"";Profix Builders;SIA;1;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2017-08-11;2018-12-27;L;Saldus nov., Saldus pag., Druva, J. Rozentāla iela 1 - 26;3862;114709802;100016204;0;0840286;
50008069441;LV82ZZZ50008069441;Starptautiskās sadraudzības padomes Latvijas nodaļa;Starptautiskās sadraudzības padomes Latvijas nodaļa;"";"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2002-08-26;; ;Rīga, Lāčplēša iela 59 - 19;1011;113000926;0;100003003;0010000;
40103446578;LV23ZZZ40103446578;"Pilnsabiedrība ""Dussmann Apvienība""";Pilnsabiedrība;Dussmann Apvienība;"";0;K;Komercreģistrs;PS;Pilnsabiedrība;2011-08-11;2019-10-09;L;Rīga, Krišjāņa Barona iela 32 - 4;1011;111165437;0;100003003;0010000;
99500004359;LV11ZZZ99500004359;SPREDIĶOTĀJU ORDEŅA RĪGAS SVĒTĀS SJĒNAS KATRĪNAS KLOSTERIS;"";SPREDIĶOTĀJU ORDEŅA RĪGAS SVĒTĀS SJĒNAS KATRĪNAS KLOSTERIS;"";1;R;Reliģisko organizāciju un to iestāžu reģistrs;KAT;Katoļu baznīcas publisko tiesību juridiskā persona;1994-07-29;2014-10-13;L;Rīga, Embūtes iela 12/14-2;1007;111632804;0;100003003;0010000;
43603052480;LV48ZZZ43603052480;"SIA ""Open-mobiles""";SIA;Open-mobiles;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2012-03-07;2017-05-19;L;Rīga, Kastrānes iela 2A - 19;1039;113077218;0;100003003;0010000;
40103776306;LV27ZZZ40103776306;"SIA ""Par Geju un Lesbiešu tiesībām vienotā Latvijā""";SIA;Par Geju un Lesbiešu tiesībām vienotā Latvijā;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2014-04-03;2017-05-19;L;Rīga, Kastrānes iela 2A - 19;1039;113077218;0;100003003;0010000;
40008069685;LV55ZZZ40008069685;"""Atslēgas Ceturtdienas Durvīm""";"";Atslēgas Ceturtdienas Durvīm;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2002-09-06;; ;Rīga, Lāčplēša iela 100 - 18;1003;113003771;0;100003003;0010000;
40103747858;LV77ZZZ40103747858;"SIA ""RELGRA""";SIA;RELGRA;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2014-01-14;2017-05-19;L;Rīga, Kastrānes iela 2A - 19;1039;113077218;0;100003003;0010000;
40103908369;LV46ZZZ40103908369;"Sabiedrība ar ierobežotu atbildību ""BabySitter""";Sabiedrība ar ierobežotu atbildību;BabySitter;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2015-06-18;2016-12-09;L;Rīga, Ulbrokas iela 12 k-1 - 3;1021;117750802;0;100003003;0010000;
50103813981;LV76ZZZ50103813981;"SIA ""Riverbend""";SIA;Riverbend;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2014-08-05;2017-05-19;L;Rīga, Kastrānes iela 2A - 19;1039;113077218;0;100003003;0010000;
40103827941;LV63ZZZ40103827941;"SIA ""Roffut""";SIA;Roffut;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2014-09-17;2017-05-19;L;Rīga, Kastrānes iela 2A - 19;1039;113077218;0;100003003;0010000;
40103428178;LV86ZZZ40103428178;"Sabiedrība ar ierobežotu atbildību ""Piton""";Sabiedrība ar ierobežotu atbildību;Piton;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2011-06-15;; ;Rīga, Dzirciema iela 35 - 22;1083;111480898;0;100003003;0010000;
40103916648;LV98ZZZ40103916648;"SIA ""SLS INVEST""";SIA;SLS INVEST;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2015-07-29;2017-05-19;L;Rīga, Kastrānes iela 2A - 19;1039;113077218;0;100003003;0010000;
40103672002;LV34ZZZ40103672002;"Sabiedrība ar ierobežotu atbildību ""TEHNOPLUS BALTIC""";Sabiedrība ar ierobežotu atbildību;TEHNOPLUS BALTIC;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2013-05-17;2017-05-19;L;Rīga, Kastrānes iela 2A - 19;1039;113077218;0;100003003;0010000;
40103902578;LV39ZZZ40103902578;"SIA ""ULGORA""";SIA;ULGORA;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2015-05-27;2017-05-19;L;Rīga, Kastrānes iela 2A - 19;1039;113077218;0;100003003;0010000;
40003846679;LV45ZZZ40003846679;SIA RIAN;SIA;RIAN;"";1;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2006-08-08;2017-12-15;L;Rīga, Zolitūdes iela 46A - 12;1029;117430213;0;100003003;0010000;
40103384460;LV79ZZZ40103384460;"SIA ""JD solutions""";SIA;JD solutions;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2011-02-23;; ;Rīga, Zaķusalas krastmala 33;1050;102026472;0;100003003;0010000;
40103429883;LV29ZZZ40103429883;"SIA ""Brand Laboratory""";SIA;Brand Laboratory;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2011-06-20;; ;Rīga, Aptiekas iela 8 - 28;1005;111954931;0;100003003;0010000;
40103836713;LV93ZZZ40103836713;"SIA ""SAHIN""";SIA;SAHIN;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2014-10-15;; ;Rīga, Meistaru iela 6 - 1A;1050;112120718;0;100003003;"";
50008228411;LV45ZZZ50008228411;"""Atbalsts Pūres pamatskolai""";"";Atbalsts Pūres pamatskolai;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2014-09-26;; ;"Tukuma nov., Jaunsātu pag., Abavnieki, ""Jaunsātu skola""";3128;105651870;100016261;0;0900258;
40103934380;LV29ZZZ40103934380;"Sabiedrība ar ierobežotu atbildību ""Rūpnīca Orions""";Sabiedrība ar ierobežotu atbildību;Rūpnīca Orions;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2015-09-30;; ;Rīga, Antenas iela 3;1004;101815594;0;100003003;0010000;
40002043610;LV63ZZZ40002043610;"S.Isajevas Rīgas pilsētas daudznozaru individuālais uzņēmums ""ČIPOLĪNO""";S.Isajevas Rīgas pilsētas daudznozaru individuālais uzņēmums;ČIPOLĪNO;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1996-01-23;; ;Rīga, Salaspils iela 2 k-2 - 40;1019;113599593;0;100003003;0010000;
54102021961;LV60ZZZ54102021961;"Individuālais komersants ""AIVARS UN KOMANDA""";Individuālais komersants;AIVARS UN KOMANDA;"";0;K;Komercreģistrs;IK;Individuālais komersants;2002-09-17;; ;Cēsu nov., Cēsis, Kalna iela 4 - 2;4101;110803503;100016487;100003157;0420100;
40203044014;LV57ZZZ40203044014;"Sabiedrība ar ierobežotu atbildību ""STUDIJA M17""";Sabiedrība ar ierobežotu atbildību;STUDIJA M17;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2017-01-17;; ;Rīga, Miera iela 17 - 7;1001;112820510;0;100003003;0010000;
40003717838;LV41ZZZ40003717838;"""3 STEP IT"" SIA";"";3 STEP IT;SIA;0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2004-12-21;; ;Rīga, Vīlandes iela 3 - 3;1010;113166124;0;100003003;0010000;
40003654725;LV93ZZZ40003654725;"Sabiedrība ar ierobežotu atbildību ""VILANDRES""";Sabiedrība ar ierobežotu atbildību;VILANDRES;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2003-11-26;; ;Rīga, Riharda Vāgnera iela 6 - 2A;1050;113980232;0;100003003;0010000;
40008214373;LV57ZZZ40008214373;"""DINASTIJAS 5. LK FONDS""";"";DINASTIJAS 5. LK FONDS;"";0;B;Biedrību un nodibinājumu reģistrs;NOD;Nodibinājums;2013-09-09;2017-06-29;L;Rīga, Tallinas iela 41/43 - 14;1012;113769438;0;100003003;0010000;
46803003131;"";"Sabiedrība ar ierobežotu atbildību ""ENKURS-A""";Sabiedrība ar ierobežotu atbildību;ENKURS-A;"";0;U;Uzņēmumu reģistra žurnāls;SIA;Sabiedrība ar ierobežotu atbildību;1994-11-15;2005-06-16;L;Ludzas rajons, Blontu pagasts, Blonti;5726;100148481;0;0;0684400;
40203256320;LV10ZZZ40203256320;"SIA ""DEM Serviss""";SIA;DEM Serviss;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2020-09-02;; ;Rīga, Lokomotīves iela 22 - 110;1057;113945150;0;100003003;0010000;
44103027940;LV47ZZZ44103027940;"""BOKŠAS"" SIA";"";BOKŠAS;SIA;0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2003-02-21;2015-02-13;L;Valmiera, Rīgas iela 31;4201;101030315;0;100003735;0960100;
40003804730;LV96ZZZ40003804730;"Sabiedrība ar ierobežotu atbildību ""ORIONS SILTUMS""";Sabiedrība ar ierobežotu atbildību;ORIONS SILTUMS;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2006-02-21;; ;Jūrmala, Dzintaru prospekts 51/2-2;2015;100323787;0;100003036;0130000;
40103615777;LV59ZZZ40103615777;"SIA ""S.S. Music""";SIA;S.S. Music;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2012-12-11;; ;Madonas nov., Madona, Celtnieku iela 8;4801;101389728;100016003;100003438;0700201;
40008006533;LV93ZZZ40008006533;Intelektuālā īpašuma aizsardzības starptautiskās asociācijas Latvijas Nacionālā grupa;Intelektuālā īpašuma aizsardzības starptautiskās asociācijas Latvijas Nacionālā grupa;"";"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;1994-02-02;; ;Rīga, Ausekļa iela 2 - 2;1010;111149898;0;100003003;0010000;
40003756869;LV12ZZZ40003756869;"Sabiedrība ar ierobežotu atbildību ""NAMI""";Sabiedrība ar ierobežotu atbildību;NAMI;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2005-07-21;2017-04-12;L;Rīga, Andreja Saharova iela 7 - 78;1082;111269443;0;100003003;0010000;
44103045310;LV52ZZZ44103045310;"""OLMARK"" SIA";"";OLMARK;SIA;0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2007-04-16;2017-04-12;L;Cēsu nov., Cēsis, Raiņa iela 14 - 6;4101;115628490;100015774;100003157;0420100;
44102025957;LV94ZZZ44102025957;"IK ""REMARA 2""";IK;REMARA 2;"";0;K;Komercreģistrs;IK;Individuālais komersants;2005-05-26;; ;Limbažu nov., Limbaži, Pasta iela 11 - 11;4001;114667680;100015975;100003358;0660100;
40103175822;LV30ZZZ40103175822;"SIA ""LAIVA1""";SIA;LAIVA1;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2008-06-13;2018-09-17;L;Olaines nov., Olaines pag., Jaunolaine, Meža iela 9 - 19;2127;114801225;100016077;0;0808000;
40003245663;LV56ZZZ40003245663;"Sabiedrība ar ierobežotu atbildību ""VIZĪTE LB""";Sabiedrība ar ierobežotu atbildību;VIZĪTE LB;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1995-02-07;2018-09-17;L;Rīga, Puškina iela 1;1050;101971264;0;100003003;0010000;
40008276068;LV73ZZZ40008276068;Arts and Crafts Latvia;"";Arts and Crafts Latvia;"";1;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2018-04-24;; ;"Jelgavas nov., Jaunsvirlaukas pag., Staļģene, ""Pūces""";3031;104443861;100015895;0;0540256;
40103560816;LV03ZZZ40103560816;"SIA ""Nadema""";SIA;Nadema;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2012-06-29;2017-04-12;L;Rīga, Maskavas iela 68;1003;101944534;0;100003003;0010000;
40006021203;LV57ZZZ40006021203;"Ārvalsts komersanta Sabiedrība ar ierobežotu atbildību ""FORREITER"" pārstāvniecība";Ārvalsts komersanta;"Sabiedrība ar ierobežotu atbildību ""FORREITER""";pārstāvniecība;1;C;Pārstāvniecību reģistrs;PAR;Ārvalsts komersanta pārstāvniecība;2015-07-03;2017-05-19;L;Rīga, Gunāra Astras iela 8B;1082;104994253;0;100003003;0010000;
40103492280;LV06ZZZ40103492280;"Sabiedrība ar ierobežotu atbildību ""Midlum""";Sabiedrība ar ierobežotu atbildību;Midlum;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2011-12-16;2017-04-12;L;Rīga, Matīsa iela 79;1009;101120006;0;100003003;0010000;
40008118162;LV94ZZZ40008118162;"""Radošās iniciatīvas centrs""";"";Radošās iniciatīvas centrs;"";0;B;Biedrību un nodibinājumu reģistrs;BDR;Biedrība;2007-08-20;; ;Rīga, Krišjāņa Valdemāra iela 40, korpuss - 1;1010;101133022;0;100003003;0010000;
40002073507;;"Rīgas pilsētas Sovas individuālais komerciālais uzņēmums ""ABETA""";Rīgas pilsētas Sovas individuālais komerciālais uzņēmums;ABETA;"";0;U;Uzņēmumu reģistra žurnāls;IND;Individuālais uzņēmums;1998-05-22;2013-12-27;L;Rīga, Bēnes iela 2-48;1055;111454495;0;100003003;0010000;
40003264999;;"Sabiedrība ar ierobežotu atbildību ""MEPHA BALTIC""";Sabiedrība ar ierobežotu atbildību;MEPHA BALTIC;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1995-09-07;2013-12-27;L;Rīga, Zaļā iela 1;1010;102025960;0;100003003;0010000;
42402004903;"";"Sabiedrība ar ierobežotu atbildību ""LBM Rēzekne""";Sabiedrība ar ierobežotu atbildību;LBM Rēzekne;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;1995-11-06;2012-01-31;L;Rēzekne, Meža iela 4-10;4600;115623014;0;100003052;0210000;
44103021064;LV41ZZZ44103021064;"SIA ""ROBINSONS UN KO""";SIA;ROBINSONS UN KO;"";0;K;Komercreģistrs;SIA;Sabiedrība ar ierobežotu atbildību;2000-10-31;2016-09-12;L;Carnikavas nov., Carnikava, Jasmīnu iela 1;2163;101301894;100015508;0;0805200;
